review_template_key,school_gap_resolution_batch_packet_key,school_gap_resolution_batch_key,execution_order,batch_packet_order,gap_key,school_name,program_key,program_name,program_type,department_or_group,next_operator_lane,resolution_category,packet_status,support_status,denominator_url,best_evidence_url,best_evidence_title,best_evidence_status,recommended_packet_action,required_next_evidence,target_artifact,allowed_review_actions,proposed_non_mutating_review_action,proposed_source_discovery_query,proposed_candidate_official_url,proposed_evidence_summary,proposed_output_artifact,confirm_no_person_ingestion,confirm_no_denominator_closure,confirm_no_school_verification,confirm_no_url_rewrite,confirm_no_identity_collapse,confirm_candidate_evidence_only,template_row_status,accepted_person_rows,person_ingestion_allowed,denominator_closure_allowed,school_verification_allowed,url_rewrite_allowed,identity_collapse_allowed,private_artifact_paths_committed,evidence_json,mutation_policy,generated_at
school_gap_resolution_review_template_bce480d14baa9a3b37e3,school_gap_resolution_batch_packet_c95a81ffe3c11aabf3e4,school_gap_resolution_batch_0ca7632e63b1a42db117,7,16,school_gap_resolution_33177f6b9689d94a868c,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-rhinology-https-www-vumc-org-ent-rhinology-and-sk_1ddec270570d,Rhinology,fellowship,VUMC GME Fellowships,target_program_source_discovery_after_exclusion,faculty_leadership_exclusion_recorded_source_discovery_needed,source_discovery_gap_packet,has_supported_person_structure_but_mutation_blocked,https://www.vumc.org/ent/rhinology-and-skull-base-surgery-fellowship,https://www.vumc.org/ent/person/our-people,Our People | Department of Otolaryngology - Head & Neck Surgery,closed_candidate_not_current_trainees,Keep faculty/leadership pages out of trainee truth and continue target-program source discovery.,Keep faculty/leadership pages out of trainee truth and continue target-program source discovery.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_c95a81ffe3c11aabf3e4"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_bc184a179e8932c1ef47,school_gap_resolution_batch_packet_0026180d70f2498fd294,school_gap_resolution_batch_421beff8f12a27747f0d,8,1,school_gap_resolution_66b32d98660a663ef952,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-extracorporeal-membrane-oxygenation-https-www-van_26c424a32521,Extracorporeal Membrane Oxygenation,fellowship,VUMC GME Fellowships,targeted_source_discovery_or_no_public_roster_closure_after_related_scope_source_discovery,open_gap_source_discovery_or_no_public_roster_closure_after_related_scope_source_discovery,related_scope_gap_packet,has_candidate_source_needs_probe_or_review,https://www.vanderbilthealth.com/program/extracorporeal-membrane-oxygenation-ecmo,https://www.vanderbilthealth.com/program/extracorporeal-membrane-oxygenation-ecmo,"Extracorporeal Membrane Oxygenation (ECMO) | Vanderbilt Health Nashville, TN",program_context_or_negative_search_evidence,Continue targeted source discovery or build a no-public-current-roster closure packet; do not infer people from context/faculty text.,Continue targeted source discovery or build a no-public-current-roster closure packet; do not infer people from context/faculty text.,artifacts/data/vanderbilt_related_scope_source_discovery_disposition_packet.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_0026180d70f2498fd294"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_a332dfc687f5fe672c9a,school_gap_resolution_batch_packet_0a04ae884650bbe25500,school_gap_resolution_batch_421beff8f12a27747f0d,8,2,school_gap_resolution_e06533595888a1d82185,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-pediatric-surgery-https-www-vumc-org-pedssurgdept_deacb6ca58d0,Pediatric Surgery,fellowship,VUMC GME Fellowships,targeted_source_discovery_or_no_public_roster_closure_after_related_scope_source_discovery,open_gap_source_discovery_or_no_public_roster_closure_after_related_scope_source_discovery,related_scope_gap_packet,has_candidate_source_needs_probe_or_review,https://www.vumc.org/pedssurgdept/residencyfellowship-education,https://www.vumc.org/pedssurgdept/residencyfellowship-education,Residency/Fellowship Education | Department of Pediatric Surgery,program_context_or_negative_search_evidence,Continue targeted source discovery or build a no-public-current-roster closure packet; do not infer people from context/faculty text.,Continue targeted source discovery or build a no-public-current-roster closure packet; do not infer people from context/faculty text.,artifacts/data/vanderbilt_related_scope_source_discovery_disposition_packet.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_0a04ae884650bbe25500"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_a3626080e695b80235c4,school_gap_resolution_batch_packet_00d4475b5977f4277082,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,1,school_gap_resolution_15bb948ac77589c6ebf3,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_residency-diagnostic-radiology-https-www-vumc-org-radiology-_b8cf67ae77a0,Diagnostic Radiology,residency,VUMC GME Residencies,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/radiology/residency-programs-homepage,https://www.vumc.org/radiology/residency-programs-homepage,Radiology Residency Programs Homepage | Department of Radiology,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_00d4475b5977f4277082"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_87db96e6bf5577609a55,school_gap_resolution_batch_packet_866d2baffc8a7d44f29c,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,2,school_gap_resolution_3b210c9e8cacc4578d2b,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_residency-interventional-radiology-integrated-https-www-vumc_bb3f1bf47554,Interventional Radiology-Integrated,residency,VUMC GME Residencies,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/radiology/residency-programs-homepage,https://www.vumc.org/radiology/residency-programs-homepage,Radiology Residency Programs Homepage | Department of Radiology,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_866d2baffc8a7d44f29c"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_cf158db989187ea724a3,school_gap_resolution_batch_packet_a0d4c6236e855a9d1c0b,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,3,school_gap_resolution_630f1e6cc7d64c46c6a7,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_residency-nuclear-medicine-https-www-vumc-org-radiology-educ_d0caa425453f,Nuclear Medicine,residency,VUMC GME Residencies,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/radiology/education/nuclear-medicine,https://www.vumc.org/radiology/education/nuclear-medicine,Nuclear Medicine Residency Program | Department of Radiology,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_a0d4c6236e855a9d1c0b"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_f04a37c7a9210d0ab604,school_gap_resolution_batch_packet_41cb309de7831298205a,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,4,school_gap_resolution_5b8df38d4bc9cceaae25,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_residency-ophthalmology-https-www-vumc-org-ophthalmology-edu_c738322a5584,Ophthalmology,residency,VUMC GME Residencies,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/ophthalmology/education,https://www.vumc.org/ophthalmology/education,Education | Department of Ophthalmology and Visual Sciences,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_41cb309de7831298205a"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_2acf4fae958d06a3cfc1,school_gap_resolution_batch_packet_e6c0a23aeee3f4597b2b,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,5,school_gap_resolution_7f48e6dcbf86bedc07f9,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-advanced-gastrointestinal-minimally-invasive-surg_5490d1433bf9,Advanced Gastrointestinal Minimally Invasive Surgery,fellowship,VUMC GME Fellowships,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/generalsurgerydivision/advanced-gi-minimally-invasive-surgerybariatric-fellowship,https://www.vumc.org/generalsurgerydivision/advanced-gi-minimally-invasive-surgerybariatric-fellowship,Advanced GI Minimally Invasive Surgery/Bariatric Fellowship | Division of General Surgery,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_e6c0a23aeee3f4597b2b"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_8530e1144878b7dfbee8,school_gap_resolution_batch_packet_73eee783e1c191692312,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,6,school_gap_resolution_c04d24459c1a0ab96141,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-colon-and-rectal-surgery-https-www-vumc-org-gener_c922ce3e0874,Colon and Rectal Surgery,fellowship,VUMC GME Fellowships,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/generalsurgerydivision/colon-rectal-surgery-fellowship,https://www.vumc.org/generalsurgerydivision/colon-rectal-surgery-fellowship,Colon & Rectal Surgery Fellowship | Division of General Surgery,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_73eee783e1c191692312"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_51259d1470e00b39f320,school_gap_resolution_batch_packet_63b2041f49a721860aab,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,7,school_gap_resolution_5a5b7dac9029364223d1,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-geriatric-psychiatry-https-www-vumc-org-psychiatr_3370bbe5757c,Geriatric Psychiatry,fellowship,VUMC GME Fellowships,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/psychiatry-geriatric-fellowship/,https://www.vumc.org/psychiatry-geriatric-fellowship/,Geriatric Psychiatry Fellowship Page has moved | Geriatric Psychiatry Fellowship Page has moved,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_63b2041f49a721860aab"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_aaa2c49822ac90cd6cf2,school_gap_resolution_batch_packet_e50e917507333c25c148,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,8,school_gap_resolution_b5c25daa8d1119fcd0cb,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-oculofacial-plastic-surgery-https-www-vumc-org-op_fde802aabeed,Oculofacial Plastic Surgery,fellowship,VUMC GME Fellowships,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/ophthalmology/fellowship-oculofacial-surgery,https://www.vumc.org/ophthalmology/fellowship-oculofacial-surgery,Fellowship in Oculofacial Plastic Surgery | Department of Ophthalmology and Visual Sciences,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_e50e917507333c25c148"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_70c0175f3a1c071c9931,school_gap_resolution_batch_packet_f39a02563897bfab62ad,school_gap_resolution_batch_5e5fa6effeb38a9bf3c4,9,9,school_gap_resolution_3f9fb8236a6bde97d52e,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_fellowship-vanderbilt-asts-transplant-and-hepatobiliary-surg_a9074e9823a0,Vanderbilt ASTS Transplant and Hepatobiliary Surgery,fellowship,VUMC GME Fellowships,program_page_probe,first_hop_program_probe_needed,school_gap_resolution_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/txhb-fellowship/welcome,https://www.vumc.org/txhb-fellowship/welcome,Welcome | VUMC ASTS Transplant and Hepatobiliary Surgery Fellowship,secondary_source_search_needed,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,Probe the linked official Vanderbilt program URL for current roster routes before person ingestion or closure.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_f39a02563897bfab62ad"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_ad6fd7f36cc3d35e50c8,school_gap_resolution_batch_packet_ee03b4375aa2269c65ce,school_gap_resolution_batch_872d8f909094562bd647,10,1,school_gap_resolution_9174f131921cde282fc3,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_residency-anesthesiology-https-www-vumc-org-anesthesiology-r_7b3a779364d5,Anesthesiology,residency,VUMC GME Residencies,target_program_source_discovery_after_parser_exclusion,faculty_leadership_parser_exclusion_recorded_source_discovery_needed,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/anesthesiology/residency-program,https://www.vumc.org/anesthesiology/residency-program,Residency Program | Department of Anesthesiology,parser_or_manual_review,Record faculty/leadership parser hits as exclusions and continue target-program source discovery.,Record faculty/leadership parser hits as exclusions and continue target-program source discovery.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_ee03b4375aa2269c65ce"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_7ad8e6dbdb0aaed74e97,school_gap_resolution_batch_packet_2a1dce1598e42005c846,school_gap_resolution_batch_872d8f909094562bd647,10,2,school_gap_resolution_b6d14b59a117bd20a801,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_residency-internal-medicine-wilson-county-https-medicine-vum_ecd4e004011d,Internal Medicine – Wilson County,residency,VUMC GME Residencies,target_program_source_discovery_after_parser_exclusion,faculty_leadership_parser_exclusion_recorded_source_discovery_needed,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://medicine.vumc.org/education/primary-care-internal-medicine-residency-program,https://medicine.vumc.org/education/wilson-county-primary-care-internal-medicine-residency-program,Wilson County Primary Care-Internal Medicine Residency Program | Department of Medicine,parser_or_manual_review,Record faculty/leadership parser hits as exclusions and continue target-program source discovery.,Record faculty/leadership parser hits as exclusions and continue target-program source discovery.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_2a1dce1598e42005c846"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
school_gap_resolution_review_template_759b72fc868ef0d4e2db,school_gap_resolution_batch_packet_8c7de127d57ce436122c,school_gap_resolution_batch_872d8f909094562bd647,10,3,school_gap_resolution_906db415279dbd55af22,VANDERBILT UNIVERSITY SCH OF MEDICINE,vanderbilt_program_residency-obstetrics-and-gynecology-https-www-vumc-org-obgyn_3353f93bd80f,Obstetrics and Gynecology,residency,VUMC GME Residencies,target_program_source_discovery_after_parser_exclusion,faculty_leadership_parser_exclusion_recorded_source_discovery_needed,parser_or_manual_review_gap_packet,needs_source_discovery_or_closure_evidence,https://www.vumc.org/obgyn/person/residency-program,https://www.vumc.org/obgyn/person/residency-program,Residency Program | Department of Obstetrics and Gynecology,parser_or_manual_review,Record faculty/leadership parser hits as exclusions and continue target-program source discovery.,Record faculty/leadership parser hits as exclusions and continue target-program source discovery.,artifacts/data/school_gap_resolution_manifest.csv,candidate_official_source_for_later_probe; source_discovery_query_only; route_inspection_needed; rendered_or_manual_review_needed; scope_disposition_packet_needed; no_public_roster_closure_packet_needed; defer_needs_more_context,,,,,,,,,,,,blank_pending_non_mutating_review_input,0,false,false,false,false,false,false,"{""blank_template_row"":true,""private_artifact_paths_committed"":false,""public_urls_may_be_present"":true,""source_packet_key"":""school_gap_resolution_batch_packet_8c7de127d57ce436122c"",""source_slice_index_rowset_sha256"":""2442accacb8ff67df1d2df3915c737af70e0186f11b9750c0d52c6b819c2cb75""}","Non-mutating school gap-resolution review template. It gives public contributors blank fields for source-discovery planning and packet-prep notes over committed Vanderbilt gap packets. It does not fetch pages, accept candidate URLs as official truth, ingest people, close denominators, verify schools, rewrite URLs, accept enrichment facts, or collapse identities.",2026-06-09T07:40:20.307140+00:00
