review_queue_key,source_approval_packet_key,review_queue_lane,queue_status,review_priority,program_key,program_name,candidate_fingerprint_sha256,candidate_source_kind,content_sha256,visible_text_sha256,review_prompt,allowed_reviewer_actions,prohibited_reviewer_actions,accepted_person_row,person_ingestion_allowed,denominator_closure_allowed,evidence_json,mutation_policy,generated_at
vanderbilt_candidate_review_queue_b855db90086977f5f2a9,vanderbilt_candidate_review_queue_approval_25300cf54ce768c1e6ef,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,dc5ac1a313e8bc40e730aac4b09d9d487fe41f3ed8984d6f95abb08ec9a36f5d,heading_signal,cb1ceb521ede8f172cc6dccf71c441d8d3f2bfdfec9bb80352322c9a458da3ae,cfe330fc0af47bce965ee6264d30ca5cfb5d8c6be36f1b82c677d7dc1ed66881,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_25300cf54ce768c1e6ef"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_bfa412862dbcc2bb2f30,vanderbilt_candidate_review_queue_approval_71d7c902091a61e43b0a,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,922f385b997e7f2c111eda2714703ea2d94c52c7808f68392aad9574fd288efd,heading_signal,cb1ceb521ede8f172cc6dccf71c441d8d3f2bfdfec9bb80352322c9a458da3ae,cfe330fc0af47bce965ee6264d30ca5cfb5d8c6be36f1b82c677d7dc1ed66881,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_71d7c902091a61e43b0a"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_e7340fb2ef10697bd6e3,vanderbilt_candidate_review_queue_approval_0dcb71f858084ad6a2cd,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-gastroenterology-https-pediatrics-vumc-_f3304fa0a202,Pediatric Gastroenterology,72215ff9ca32b3f1d9489c5c21bcbd95cb87533855a62028fd832376e6dd29cd,profile_anchor,cb1ceb521ede8f172cc6dccf71c441d8d3f2bfdfec9bb80352322c9a458da3ae,cfe330fc0af47bce965ee6264d30ca5cfb5d8c6be36f1b82c677d7dc1ed66881,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_0dcb71f858084ad6a2cd"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_33906ca14c547d1c2ddd,vanderbilt_candidate_review_queue_approval_c5d7900189c9bdf97ae2,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-hospital-medicine-https-pediatrics-vumc_fc2f034a3e09,Pediatric Hospital Medicine,c00213e5cee957e71d38f01b184925100503bd2086a27125aef99df27638f788,profile_anchor,b3546e89b160841a6c81a2030ff10d576bbd674eea581e97429461d72dfca87e,2bd6195797c60fc23b42c9a65e3dbad224c2d6b46116ce487da9c97367863c4d,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_c5d7900189c9bdf97ae2"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_6e42e6467d7dd97e28fd,vanderbilt_candidate_review_queue_approval_b817ccf8321f627bb034,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-hospital-medicine-https-pediatrics-vumc_fc2f034a3e09,Pediatric Hospital Medicine,c6bb7d6db1d2b3839e259eb57cc5107e98e341d968e2c8286650012de487aaa2,profile_anchor,b3546e89b160841a6c81a2030ff10d576bbd674eea581e97429461d72dfca87e,2bd6195797c60fc23b42c9a65e3dbad224c2d6b46116ce487da9c97367863c4d,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_b817ccf8321f627bb034"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_93455308da8f26230550,vanderbilt_candidate_review_queue_approval_d85d2c9ace8adc5e1ea8,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-hospital-medicine-https-pediatrics-vumc_fc2f034a3e09,Pediatric Hospital Medicine,1f2383d16e3dec8398e36ae40c9524197de6596e28d2e36dd23b048c0c25e5e3,heading_signal,b3546e89b160841a6c81a2030ff10d576bbd674eea581e97429461d72dfca87e,2bd6195797c60fc23b42c9a65e3dbad224c2d6b46116ce487da9c97367863c4d,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_d85d2c9ace8adc5e1ea8"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_e9507f4c388985993b9f,vanderbilt_candidate_review_queue_approval_c0aaf1a3101404bf4820,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-hospital-medicine-https-pediatrics-vumc_fc2f034a3e09,Pediatric Hospital Medicine,1bdbb05bd8fe60c11409d117a78770fa3b792914ba36823434664ce99017db5e,profile_anchor,b3546e89b160841a6c81a2030ff10d576bbd674eea581e97429461d72dfca87e,2bd6195797c60fc23b42c9a65e3dbad224c2d6b46116ce487da9c97367863c4d,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_c0aaf1a3101404bf4820"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_1e4ae629d459fd7ecbc3,vanderbilt_candidate_review_queue_approval_9d7bb7c9af64db108ccb,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,da5c03cbfdf66cd5dc8aeab32e28ffff649d0be8fdec22407471c7225a18569f,heading_signal,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_9d7bb7c9af64db108ccb"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_1f8286a195bda6f02772,vanderbilt_candidate_review_queue_approval_2c845c1ff8446a6c33dc,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,9f006dde8e0ea84c21c63bed7a271dd450ef4b09c7cc0ea922b27ae9c059a330,heading_signal,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_2c845c1ff8446a6c33dc"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_2d20fb634b7566cb50bb,vanderbilt_candidate_review_queue_approval_e120b669f93b003e3d99,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,f587ccee8f2d669c15496758b44d7cb24fcee32ec75386875a7391590636d4f8,profile_anchor,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_e120b669f93b003e3d99"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_350ff430576f7edd6cf4,vanderbilt_candidate_review_queue_approval_f0ae26b140db71a463f8,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,0bb1deb08ee3ab31631db7493ede7eb1c23c6c74ba31e56e98e59c3cb9a2d7c8,profile_anchor,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_f0ae26b140db71a463f8"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_5e07e23152dacb8162c7,vanderbilt_candidate_review_queue_approval_d575dbdfb4b701f9c16a,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,05e0ad2ee637b5d07207b3611476988cba60e3542aec53c04658b3d41b356454,profile_anchor,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_d575dbdfb4b701f9c16a"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_6d0dc0d77933be39c4b3,vanderbilt_candidate_review_queue_approval_a266c1faf6f4b9e153fb,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,9f327c0885d3f4723364d313236cc67db5bec9c72dec61afb3d451e28ade6900,heading_signal,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_a266c1faf6f4b9e153fb"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_97a2a4f48b2c25d1e1b0,vanderbilt_candidate_review_queue_approval_84bd412663b608f66deb,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,56c71b4aa9af018c77c536785e41c87e33a254327392b59b47d46795e623a0fb,heading_signal,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_84bd412663b608f66deb"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_9b2d4fce24a76098bbf5,vanderbilt_candidate_review_queue_approval_232aa1b42cbc2b76009b,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,4c33b7b115e0c472c136763fc640c5e6354ba2e240fef75196bfb373773043b5,profile_anchor,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_232aa1b42cbc2b76009b"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
vanderbilt_candidate_review_queue_d43a220abe5288cd11ed,vanderbilt_candidate_review_queue_approval_ab8b3360472dc6f4e7d7,candidate_fingerprint_review,ready_for_human_candidate_identity_review_no_ingestion,90,vanderbilt_program_fellowship-pediatric-infectious-diseases-https-pediatrics-vu_29d33965c0cb,Pediatric Infectious Diseases,f7e1c9ab07039b4ec20c6d590387a7e41fd431250d04dbc37fd3498b806f230c,profile_anchor,fdc83c9a4ea028f5396df0fff523a33529459a3cf89747e511537cbe9da325bd,19ef176169765eeaf1768db75b111149d13c0dca0307e3de90e90e1a4ab7b86f,Review hashed candidate fingerprint context against official source evidence; request exact person-ingestion approval separately if warranted.,mark_for_later_exact_person_review; mark_duplicate_hash_for_reconciliation; reject_candidate_hash_as_parser_noise,accept_person; ingest_person; close_denominator; rewrite_url; accept_enrichment; publish_raw_name; publish_raw_person_url; collapse_identity,false,false,false,"{""next_artifact_if_approved"":""vanderbilt_candidate_fingerprint_review_queue"",""raw_candidate_labels_committed"":false,""raw_person_urls_committed"":false,""source_approval_packet_key"":""vanderbilt_candidate_review_queue_approval_ab8b3360472dc6f4e7d7"",""source_review_queue_approval_rowset_sha256"":""a62defd685b64560a138cfaeb82956254f49341ce982bb549fe1846b25dd5bd5""}","Approved non-mutating Vanderbilt candidate review queues. Queue rows contain candidate/program/source hashes, source kind, route hashes, scope status, and recourse status only. They contain no raw candidate labels, raw person URLs, accepted person rows, person ingestion, training-state mutation, denominator closure, Vanderbilt school verification, URL rewrite, unsupported-label ingestion, enrichment acceptance, raw dump publication, or unique-person identity collapse.",2026-06-09T05:26:28.566876+00:00
